Company_Name,DIVISION,Item_Code,Item_Name,Packing,Expiry,BatchNo,SaleRate,MRP,SaleScm1,SaleScm2,BATCHQTY,GSTPER,Item_Date,Date,Time
ERIS,ER2,10927,"CLISTIN  DRY SYP.",100ML,06/18,BE16004,57.14,75,5,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32014280,"NEW THEO ASTHALIN SYP.",100ML,05/21,SC90338,50.56,70.78,19,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0043,"KINETO FORTE TABS",10`S,06/22,KF024,50,70,0,0,151,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32005992,"OMNIX CV TAB",10`S,01/22,ONX200806,181.08,253.51,5,1,30,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32008924,"NORFLOX - 100 DT",10`S,04/19,AEU6002,13.56,17.8,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32007435,"NOVAMOX - 125  DT",15`S,01/22,KO00059,60.93,85.3,9,1,22,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,211,"CLINSODENT  POWDER",60GM,09/25,P00056,25.93,36.3,0,0,34,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,213,"FIXON SUPER GRIP POW",40GM,08/23,C00126,133.08,196.3,0,0,5,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,214,"FIXON POWDER",15GM,11/25,F00080,25.76,38,0,0,68,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2118,"HEXIGEL GEL",15GM,10/22,O00494,37,51.8,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,217,"MUCOPAIN GEL",15GM,11/22,O00501,45.79,64.1,0,0,91,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,218,"PYOSAN GUM PAINT",15ML,06/23,L00198,32.36,45.3,0,0,5,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,217488,"PILON TABS.",10`S,11/22,H00092,24.36,34.1,0,0,82,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2111,"SHINE N SMILE",80GM,05/23,C00080,48.34,71.3,0,0,4,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2112,"THERMOSEAL PASTE 50G",50GM,02/20,O70084,33.1,43,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2113,"THERMOSEAL 100GM (SEE REPAIR",100GM,01/20,O70077,57.73,75,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2114,"RA-THERMOSEAL 50G",50GM,11/23,O00514,42.71,59.8,0,0,10,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2115,ZINGISOL,15ML,08/23,L00283,35.07,49.1,0,0,11,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32007440,"NOVAMOX - 250   DT",15`S,06/22,KO00214,105.6,147.84,9,1,77,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2117,"WET MOUTH 200ML",200ML,09/23,C00134,47.46,70,0,0,10,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2116,"HEXIDINE 160ML",160ML,09/23,L00333,71,99.4,0,0,144,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0045,"NAC-SR 75",10`S,09/23,NS061020,24.29,34,0,0,135,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32007222,IPRAVENT-200INH.,200MD,,,116.38,151.2,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32006716,"ALERID TAB *",10`S,08/23,SB01033,13.14,18.4,9,1,341,12.00,30-Jun-2011,23-Jan-2021,12:30:02
A.MENRIN,E,232,"DISTACLOR -125  SYP.",30ML,02/22,C0420C006,107.14,150,10,1,1,12.00,30-Jun-2011,23-Jan-2021,12:30:02
LUPIN,L11,238,"HUMINSULIN REG.*",10ML,08/22,H1018,125.6,157,0,0,83,5.00,30-Jun-2011,23-Jan-2021,12:30:02
LUPIN,L11,239,"HUMINSULIN.3070 40IU *",10ML,07/22,H3046,125.6,157,0,0,221,5.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R6,32006720,"AMANTREL TAB",15`S,10/22,SA03848,144.34,202.07,0,0,799,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32006805,"BENDEX-400MG TAB.*",1`S,02/20,F370021,5.78,7.51,9,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32006808,"BENDEX SUSP.10ML *",10ML,03/19,A360122,12.81,16.64,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006852,"CEFADUR 500 TAB.",10`S,03/18,EI60254,30.3,39.37,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006888,"CHESTON EXP.100ML",100ML,12/19,SE80091,41.43,58,4,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32007597,"RESTYL-0.25 TAB",15`S,09/23,SB01304,16.63,23.28,0,0,246,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32007599,"RESTYL-0.5 TAB *",15`S,08/23,BA02727,33.74,47.24,0,0,258,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R15,32007223,"IPRAVENT RESP.SOL.",15ML,05/22,SA02347,30.3,42.42,0,0,211,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0049,"AMCARD - 2.5",10`S,06/23,HAX060720,6.43,9,0,0,169,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0050,"AMCARD - 5",2X7`S,07/23,HAY180820,18.5,25.9,0,0,226,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0051,AMCARD-10,10`S,04/23,HAT020520,22.14,31,0,0,25,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R19,32006821,"BUDECORT-100 INH. *",200MD,06/22,BA01929,201.6,282.24,0,0,87,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007068,"EMESET - 4  TABS.*",10`S,08/23,SN01543,37.39,52.34,5,1,668,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007069,"EMESET  - 8  TABS *",10`S,04/23,SN00822,77.84,108.97,5,1,293,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007071,"EMESET INJ.2ML#",2ML,05/23,L600213,4.42,13.05,0,0,1020,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007072,"EMESET INJ.4ML#",4ML,07/23,A000410,11.67,26.1,0,0,760,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32007645,"SEROBID INHALER",120MD,04/19,BA72288,127.5,178.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32007646,"SEROBID ROTOCAPS",30`S,08/23,SA03249,78.43,109.8,0,0,21,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R15,32006751,"ASTHALIN RESPULES",2.5ML,03/23,L800215,3.8,5.32,36,4,3960,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0052,"SIZON TAB *",10`S,04/22,HSZ030520,11.79,16.5,0,0,30,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2120,"HEXIDINE 80ML",80ML,09/23,L00305,38.57,54,0,0,93,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ERIS,ER4,109120,"RARICAP FORTE TAB",30`S,04/22,"GRAE20003      ",188.41,263.78,0,0,21,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32006752,"ASTHALIN SA-4",10`S,03/21,SA81736,4.22,5.9,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0054,"ACNESOL  GEL",20GM,09/22,ACA05,60.95,80,0,0,47,5.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R4,32006814,"BRIMOCOM EYE DROPS",5ML,03/22,C800654,228.6,320.04,0,0,174,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"SERDIA L",00,4411,TRIVASTAL-LA,10`S,07/21,121905,150,210,0,0,17,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006853,"CEFADUR-125  DT",10;S,,,10.01,13,9,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006855,"CEFADUR-250DT TAB",10`S,,,18.48,24,9,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7759,"BETADINE POWDER",10GM,08/23,GN0100,85.71,120,0,0,119,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32006712,"ALERID SYP*",30ML,04/23,J500161,14.16,19.82,0,0,35,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007157,"FORCAN - 150*",1`S,10/22,SA03846,9.44,13.22,9,1,1102,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006857,"CEFADUR REDIUSE DROP",10ML,,,11.57,14.25,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007159,"FORCAN - 50",4`S,11/23,SA04247,34.93,48.9,0,0,204,12.00,30-Jun-2011,23-Jan-2021,12:30:02
NOVARTIS,NV1,886400,"VOVERAN -SR  100",15`S,09/23,X28MBBD0,116.43,163,17,1,420,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2122,"MOYZEN NEW LIQ 100ML*",100ML,11/23,L00362,90.21,126.3,0,0,25,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"EPREX DI",EP1,15001,"EPREX 4000 SD INJ",VIAL,03/18,GJS3S00,1365,1820,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"EPREX DI",EP1,15721,"EPREX 2000SD INJ*",VIALS,10/17,GES1H00,484.4,590,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R27,32007158,"FORCAN - 200*",4`S,11/23,SA04278,59.91,83.87,0,0,260,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R2,32007160,"FORCAN INFUSION#",100ML,10/23,A400477,49.99,118.81,0,0,72,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"SERDIA L",00,4412,"STABLON TABS.",10`S,08/23,132004,75,105,0,0,403,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32007574,"QINARSOL-300 TABS.*",10`S,05/18,SA52994,43.79,57.47,0,0,0,5.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R2,32007704,"TAZACT INJ.2.25GM#",1UNIT,07/22,C800580,138.89,233.47,0,0,85,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006885,"CHESTON DT TABS.",10`S,11/17,SA56030,21.17,27.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R5,32007038,"DUOVIR - E KIT",1KIT,04/22,BA91815,84.07,117.7,0,0,30,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ALEMBIC,A17,11139,"FOLINAL TAB",30`S,,,35.26,45.8,0,0,0,0.00,30-Jun-2011,23-Jan-2021,12:30:02
ETHNOR,JU,3343,"SIBELIUM  - 5 *",30`S,12/19,JJ7002A,20.59,26.75,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ALEMBIC,A1,11141,"ROXID -300",10`S,01/23,2008001082,220,308,0,0,14,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R26,32008727,".NORFLOX  - TZ",10`S,05/21,RC8101,52.44,73.42,5,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R14,32007758,"TRIVEDON MR TAB.",10`S,09/23,SB01224,111.06,155.48,0,0,62,12.00,30-Jun-2011,23-Jan-2021,12:30:02
LUPIN,L11,2320,"HUMINSULIN  - NPH  40 IU*",10ML,09/22,H2006,125.6,157,0,0,75,5.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R19,32006824,"BUDECORT 200 INH",200MD,09/23,SN01715,281.6,394.24,0,0,130,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R29,32007757,"TRIVEDON TABS",10`S,12/19,SB70074,39.64,55.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R4,32006970,"CROMAL EYE DROPS",5ML,11/20,N70106,32.86,46,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GALDERMA,00,161,".CETAPHIL CLEAN.LOT(SEE GENTLE",125ML,08/17,G56X,137.91,179.17,11,1,0,18.00,30-Jun-2011,23-Jan-2021,12:30:02
GALDERMA,00,163,"EFADERM CREAM",60GM,01/22,GR46,162.86,228,0,0,41,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"FDC LIMI",F7,42247,"URIPRO  0.4MG CAP",10`S,07/22,380H001,44.36,62.1,0,0,10,12.00,30-Jun-2011,23-Jan-2021,12:30:02
A.MENRIN,E,2323,"DISTACLOR - 187  SYP",30ML,12/21,C0520A001,148.57,208,10,1,46,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006728,"AMLOPRES - 5 *",15`S,04/22,SN90796,30.6,42.84,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006726,"AMLOPRES -10",10`S,08/23,SN01614,40.4,56.56,0,0,315,12.00,30-Jun-2011,23-Jan-2021,12:30:02
LUPIN,L11,2330,"HUMINSULIN 50/50 *",10ML,06/22,H4005,125.6,157,0,0,6,5.00,30-Jun-2011,23-Jan-2021,12:30:02
A.MENRIN,E,2331,"DISTACLOR - CD 375",10`S,03/22,C0820D001,393.57,551,0,0,7,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32006829,"BUDENASE AQ",150MD,08/22,SA02904,97.83,136.96,0,0,43,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0065,"ANALIV TAB",10`S,11/21,AV031219,60.71,85,0,0,21,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7760,"BETADINE AD*",60ML,07/18,GB0417,78.51,102,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7761,"GONABLOK 50MG TAB",10`S,02/22,UC0019,89,124.6,0,0,1,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7762,"GONABLOK 100MG TAB",10`S,07/20,UJ0057,179.29,251,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7763,"GONABLOK 200MG TAB",10`S,11/20,UP0017,426.79,597.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GALDERMA,00,1615,"IONAX-T SCALP SOL",60ML,10/23,GT56,219.29,307,0,0,160,12.00,30-Jun-2011,23-Jan-2021,12:30:02
EMCURE,E1,19205,".ASOMEX  - 1.25",10`S,,,22.17,28.8,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R11,32006672,"ACIVIR - 200  DT.",10`S,10/23,SA03907,54,75.6,0,0,156,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R11,32006675,"ACIVIR CREAM*",5GM,06/22,D9165,47.1,65.94,0,0,368,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R3,32006676,"ACIVIR EYE OINT.",5GM,11/23,G0038,41.51,58.11,0,0,64,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM1,7764,"SOLUDOL TABS*",10`S,12/17,DA0135,14.16,18.58,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
WINTHROP,WM,7765,".MYOSPAZ TABLET",10`S,12/22,0017,84.64,118.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA,671,"XIRTAM - 20",10`S,02/22,XAA200301,66.43,93,0,0,18,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,672,"BAYERS TONIC",250ML,01/23,MH0758,105.71,148,10,1,6,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,25911,"BAYCIP - 500*",10`S,09/20,E17802,27.75,37,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,257711,"CANESTEN 1% CREAM*",15GM,12/21,T19001,32.7,45.78,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,251113,"CANESTEN -S   CREAM",15GM,04/23,T20101,76.43,107,0,0,63,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,6711,"CANESTEN  - V 6  TAB",6`S,09/23,PB20005,41.39,57.95,0,0,135,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,6712,"CANESTEN  - V CREAM",30GM,02/23,T20202,62.14,87,0,0,40,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,6714,"RESOCHIN TAB*",10`S,08/19,GEQ6011AK,4.5,6,0,0,0,5.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006733,"AMLOPRES - AT",15`S,08/23,SA03891,87.72,122.81,9,1,4966,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GALDERMA,00,1616,"BENZAC - AC  (5%) GEL",20GM,08/22,GS95,129.29,181,0,0,38,12.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,6715,"CANESTEN SOL.",15ML,07/19,K17408,39.86,55.8,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0067,"AMACE TAB.",10`S,08/23,HAE040920,50.71,71,0,0,48,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R1,32006977,"CYTOMID - 250 *",10`S,09/22,GJ00400,101.24,141.74,0,0,150,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R19,66158,ROTAHALER,1`S,,,62.22,87,0,0,0,0.00,30-Jun-2011,23-Jan-2021,12:30:02
EMCURE,E1,193,".ASOMEX  - 5",10`S,02/19,16C16007,66.38,86.25,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
A.MENRIN,E,2335,"DISTACLOR DROPS",10ML,02/22,C0320C001,72.14,101,10,1,16,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006775,"AZEE - 250 *",10`S,09/23,BA03106,84.16,117.82,9,1,358,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R28,32006727,"AMLOPRES - 2.5 *",15`S,03/22,SN01696,19.27,26.98,0,0,1426,12.00,30-Jun-2011,23-Jan-2021,12:30:02
EMCURE,E1,194,".ASOMEX - AT(10`S PACK)",10`S,,,61.38,79.75,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R11,32006673,"ACIVIR - 400  DT *",5`S,09/23,SN01651,49.06,68.69,0,0,594,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R11,32006674,"ACIVIR - 800  DT",5`S,09/23,SN01674,145.36,203.5,0,0,195,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"SERDIA L",00,4413,"ARCALION TABS.",10`S,04/22,12003,117.86,165,0,0,21,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R10,669845,"AZEE 200 REDIUSE",15ML,,,26.57,34.5,9,1,0,0.00,30-Jun-2011,23-Jan-2021,12:30:02
"SERDIA L",00,4414,"COVERSYL -- 2",10`S,07/22,C012001,82.14,115,0,0,258,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"SERDIA L",00,4415,"NATRILIX SR TAB",10`S,07/23,N022003,77.86,109,0,0,1288,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GALDERMA,00,1617,"BENZAC - AC (2.5%) GEL *",20GM,07/22,GS51,59.29,83,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"ICPA HEA",00,2125,"YOUNI FLOSS 50",1`S,09/25,092025,68.61,101.2,0,0,40,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32006823,"BUDECORT 100 R/C",30`S,10/20,BA73854,51.43,72,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R17,32006826,"BUDECORT 200 R/C",30`S,09/23,BA02709,69.11,96.76,0,0,55,12.00,30-Jun-2011,23-Jan-2021,12:30:02
EMCURE,E1,195,".ASOMEX  - AT- 5",10`S,02/19,16B16002,104.83,136.2,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0068,"AMCARD - AT",15`S,08/23,HAA280920,30.54,42.75,0,0,156,12.00,30-Jun-2011,23-Jan-2021,12:30:02
SYSTOPIC,00,0069,"SIZON  FORTE",10`S,04/22,HSF020520,27.14,38,0,0,14,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R1,32010500,"FINCAR - 5 TABS.",10`S,10/23,GH01012,139.75,195.65,0,0,99,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R19,660805,".NEW BABY MASK",1`S,,,152.54,225,0,0,0,18.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R11,32007712,"TERBICIP CREAM",10GM,08/22,D0113,70.44,98.61,0,0,34,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R4,32008640,"FIT EYE TABLETS",10`S,11/21,FIT20002,142.37,210,0,0,43,18.00,30-Jun-2011,23-Jan-2021,12:30:02
ZYDUS,BA1,6722,"INCID - L TAB*",10`S,09/23,PB20320,13.07,18.3,19,1,86,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R14,32006734,"AMLOPRES - L TAB",15`S,12/22,SA02451,117.46,164.45,0,0,185,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"CIPLA LT",R10,32007847,"ZOFLUT CREAM 10GM*",10GM,06/19,D6207,82.36,107,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"LYKA LAB",LK1,9813,"CETRABEN CREAM",50GM,09/18,D-5016,64.76,85,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"LYKA LAB",LK1,9828,"IMIDIL CREAM",15GM,02/22,1170,25,35,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"LYKA LAB",LK1,9854,"IMIDIL POWDER",100GM,01/23,6138,51.43,72,9,1,22,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"LYKA LAB",LK1,98748,"KLOX - D  250",10`S,09/21,KL2002002,25.43,35.6,0,0,16,12.00,30-Jun-2011,23-Jan-2021,12:30:02
"LYKA LAB",LK1,9857,"KLOX - D 500",10`S,02/22,KD2002003,46.29,64.8,0,0,2,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G1,55200,"BETNOVATE GM CREAM",20GM,03/22,ND931,22.14,31,19,1,5332,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G1,55198,"BETNOVATE S OINT",20GM,11/21,NA946,21.46,30.05,0,0,1149,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,55206,"PHEXIN KID TABS.",10`S,05/21,MA170,59.5,83.3,0,0,76,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G1,55207,"COBADEX  - Z CAP",15`S,03/20,RE172,15.78,21.05,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G9,5633,"EUMOSONE CREAM",15GM,11/21,EL246,59.61,83.45,0,0,90,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G9,5634,"EUMOSONE - M CREAM",15GM,03/22,EL410,72.25,101.15,0,0,350,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G1,5637,"COBADEX SYP.",120ML,12/19,KB229,11.63,15.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G9,564,"FLUTIBACT OINT 5GM.",5GM,10/17,N208,83.63,108.65,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
NOVARTIS,NV,57614,"OSTOCALCIUM TABS.",60`S,05/19,RH577,98.18,134.5,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G7,5650,"PIRITON EXPT 460ML",460ML,02/22,KB377,74.04,103.65,19,1,54,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G7,5651,"PIRITON EXPT.",100ML,10/21,KB363,66.86,93.6,9,1,214,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,5653,"PHEXIN  - 250  DT",10`S,01/22,MA181,125.89,176.25,0,0,13,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,5654,"PHEXIN - 250 CAP",10`S,03/22,MA286,63.32,88.65,15,2,568,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,5655,"PHEXIN - 500  CAP",10`S,04/22,MA541,140.42,196.6,14,1,538,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G2,5656,"T-BACT OINT",5GM,12/21,NA740,87.04,121.85,19,1,506,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,5663,"PHEXIN SYP *",30ML,11/21,MA495,82.07,114.9,0,0,118,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G2,5664,"TENOVATE M CREAM",15GM,03/22,EL616,64.89,90.85,0,0,127,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G2,5665,"TENOVATE GN CREAM*",10GM,02/22,EL312,24.54,34.35,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
DR.REDDY,00,5666,"CETZINE TABS.*",10`S,11/23,EMV2001559,13.12,18.37,0,0,493,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G2,5671,"GRISOVIN FP - 250*",10`S,08/21,EA143,13.1,17.47,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G4,5674,"PHEXIN PAED.DROP",10ML,08/21,MA238,55.32,77.45,0,0,49,12.00,30-Jun-2011,23-Jan-2021,12:30:02
DR.REDDY,00,5676,"CETZINE SYRUP*",60ML,07/22,LI7020044,28.32,39.65,0,0,183,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G7,568,"ZINETAC -300  TAB",10`S,02/21,EV260,12.64,17.7,19,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G7,567,"ZINETAC INJ 2ML*",8X2ML,10/18,GL157,19.02,25.36,0,0,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
GLAXO,G7,569,"ZINETAC -150  TAB",30`S,10/20,N6401,16.15,22.62,19,1,0,12.00,30-Jun-2011,23-Jan-2021,12:30:02
